precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.2857142857142857,0.2222222222222222,0.25,9.0,BEHÖRDE,0,0.1,Twitter,v3,Base,,0
0.2857142857142857,0.25,0.26666666666666666,8.0,BEHÖRDE,0,0.2,Twitter,v3,Base,,1
0.2857142857142857,0.25,0.26666666666666666,8.0,BEHÖRDE,0,0.3,Twitter,v3,Base,,2
0.14285714285714285,0.2,0.16666666666666666,5.0,BEHÖRDE,0,0.4,Twitter,v3,Base,,3
0.14285714285714285,0.3333333333333333,0.2,3.0,BEHÖRDE,0,0.5,Twitter,v3,Base,,4
0.0,0.0,0.0,2.0,BEHÖRDE,0,0.6,Twitter,v3,Base,,5
0.0,0.0,0.0,2.0,BEHÖRDE,0,0.7,Twitter,v3,Base,,6
0.0,0.0,0.0,2.0,BEHÖRDE,0,0.8,Twitter,v3,Base,,7
0.0,0.0,0.0,2.0,BEHÖRDE,0,0.9,Twitter,v3,Base,,8
0.0,0.0,0.0,2.0,BEHÖRDE,0,1.0,Twitter,v3,Base,,9
0.14285714285714285,0.3333333333333333,0.2,3.0,BEHÖRDE,0,1.1,Twitter,v3,Base,,10
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.2,Twitter,v3,Base,,11
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.3,Twitter,v3,Base,,12
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.4,Twitter,v3,Base,,13
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.5,Twitter,v3,Base,,14
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.6,Twitter,v3,Base,,15
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.7,Twitter,v3,Base,,16
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.8,Twitter,v3,Base,,17
0.0,0.0,0.0,1.0,BEHÖRDE,0,1.9,Twitter,v3,Base,,18
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.0,Twitter,v3,Base,,19
0.14285714285714285,0.5,0.22222222222222224,2.0,BEHÖRDE,0,2.1,Twitter,v3,Base,,20
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.2,Twitter,v3,Base,,21
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.3,Twitter,v3,Base,,22
0.0,0.0,0.0,0.0,BEHÖRDE,0,2.4,Twitter,v3,Base,,23
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.5,Twitter,v3,Base,,24
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.6,Twitter,v3,Base,,25
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.7,Twitter,v3,Base,,26
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.8,Twitter,v3,Base,,27
0.0,0.0,0.0,1.0,BEHÖRDE,0,2.9,Twitter,v3,Base,,28
0.0,0.0,0.0,1.0,BEHÖRDE,0,3.0,Twitter,v3,Base,,29
0.0,0.0,0.0,1.0,BEHÖRDE,0,3.1,Twitter,v3,Base,,30
